"Velocity: Magnitude (m/s)","Velocity[i] (m/s)","Velocity[j] (m/s)","Velocity[k] (m/s)","Vorticity: Magnitude (/s)","Vorticity[i] (/s)","Vorticity[j] (/s)","Vorticity[k] (/s)","Total Pressure (Pa)","Static Pressure (Pa)","Q-Criterion (/s^2)","Relative Total Pressure (Pa)","Pressure (Pa)","Mass Flow Rate (kg/s)","Mass Flux (kg/m^2-s)","Normal: Magnitude","Normal[i]","Normal[j]","Normal[k]","Centroid: Magnitude (m)","Centroid[X] (m)","Centroid[Y] (m)","Centroid[Z] (m)","Density (kg/m^3)","Area: Magnitude (m^2)","Area[i] (m^2)","Area[j] (m^2)","Area[k] (m^2)","Absolute Total Pressure (Pa)","Absolute Pressure (Pa)","X (m)","Y (m)","Z (m)"
63.411791381236768,63.409644621705503,-0.52017464850471906,0.040907964513588559,9649.7688113991389,-1084.2381443052875,-9588.6596422866569,8.4867112643488287,103705.76630856354,101325,-395697.18047954887,103705.76630856354,101325,0.00031283913774075037,-75.081393057779948,1,1,0,0,5.3774622915409127,5,1.9791666666666665,5.0000000000000002e-05,1.18415,4.1666666666666745e-06,4.1666666666666745e-06,0,0,205030.76630856353,202650,5,1.9791666666666665,5.0000000000000002e-05
66.790683472848443,63.720864421757263,20.01616278547073,0.007966165709882277,54326.862179841599,41032.632805925161,-35605.20959143588,7.0193688881471941,103966.24385072688,101325,-13112.422444820404,103966.24385072688,101325,0.00031437365033629128,-75.449676080709764,1,1,0,0,5.3622668949335219,5,1.9375,5.0000000000000002e-05,1.18415,4.1666666666666745e-06,4.1666666666666745e-06,0,0,205291.24385072687,202650,5,1.9375,5.0000000000000002e-05
62.086957813861666,62.08553172837194,-0.41161913170935832,0.087465856022926031,10375.144640943212,-942.85810584371688,-10332.185012406697,-24.449583552441464,103607.32498497829,101325,-138358.9299566485,103607.32498497829,101325,0.00030911448883067985,-73.514060453920337,1,1,0,0,5.3774622934133216,5,1.9791666666666665,0.00015045801909273181,1.18415,4.2048349243943235e-06,4.2048349243943235e-06,0,0,204932.3249849783,202650,5,1.9791666666666665,0.00015045801909273181
67.012417674933403,64.081576400515374,19.601420520434331,0.0014985771416100762,103209.99625627196,87092.209537174465,-55382.76128787679,10.829710265962451,103983.80996041192,101325,8358.0794072151184,103983.80996041192,101325,0.00031617942963026266,-75.883063111263297,1,1,0,0,5.3473529928627093,5,1.8958333333333333,5.0000000000000002e-05,1.18415,4.1666666666666525e-06,4.1666666666666525e-06,0,0,205308.80996041192,202650,5,1.8958333333333333,5.0000000000000002e-05
58.539752892325772,57.327919067703768,11.849565456702763,0.012749458321258103,68759.805641788931,66530.797544807021,-17365.331939882824,-95.375920306947748,103353.98339756734,101325,74101.276208877563,103353.98339756734,101325,0.00028541781210320136,-67.878482089118819,1,1,0,0,5.3622668968112368,5,1.9375,0.00015045801909273181,1.18415,4.2048349243943235e-06,4.2048349243943235e-06,0,0,204678.98339756735,202650,5,1.9375,0.00015045801909273181
61.338140188954661,61.337127786156088,-0.33034312852805831,0.12276075125232046,3048.4937298564614,-622.04307046672693,-2984.1990499092649,-30.536371413911663,103552.60370312733,101325,-53234.7512780088,103552.60370312733,101325,0.00031095839271060976,-72.628018691302884,1,1,0,0,5.3774622972269039,5,1.9791666666666667,0.00025229429109344429,1.18415,4.2815210756650673e-06,4.2815210756650673e-06,0,0,204877.60370312733,202650,5,1.9791666666666667,0.00025229429109344429
67.611937414739444,64.712255915572854,19.588211127446726,-0.00034441488956302369,104694.86727189762,69065.066993082815,-78683.108524136609,13.685765685651763,104031.59630899306,101325,1381.7951431274414,104031.59630899306,101325,0.00031928844597432451,-76.629227033837736,1,1,0,0,5.3327229470766415,5,1.8541666666666665,5.0000000000000002e-05,1.18415,4.1666666666666745e-06,4.1666666666666745e-06,0,0,205356.59630899306,202650,5,1.8541666666666665,5.0000000000000002e-05
54.331302276754613,54.252234081776884,2.9300979720830598,-0.0054861791753472904,92820.756229753504,92205.513568426075,10669.046349178749,-86.629355268078797,103072.74051277667,101325,7202.2531747817993,103072.74051277667,101325,0.00027013506545523028,-64.24391689862658,1,1,0,0,5.3473529947456617,5,1.8958333333333333,0.00015045801909273181,1.18415,4.2048349243943015e-06,4.2048349243943015e-06,0,0,204397.74051277665,202650,5,1.8958333333333333,0.00015045801909273181
60.684728746754317,60.328822224885471,6.5627280193185999,0.010628723598424357,51202.953889644537,37969.231844719514,34352.239008640339,59.960322304797153,103505.39688913849,101325,62319.073869347572,103505.39688913849,101325,0.00030583721354116586,-71.431906590266848,1,1,0,0,5.3622669006356265,5,1.9374999999999998,0.00025229429109344429,1.18415,4.2815210756650665e-06,4.2815210756650665e-06,0,0,204830.3968891385,202650,5,1.9374999999999998,0.00025229429109344429
61.436653820059995,61.43583059405681,-0.28427732744940876,0.1426121500554057,2600.7004773085227,-315.10430506808655,2581.0028019926758,-52.695215212523841,103559.76484478514,101325,-18032.642373333452,103559.76484478514,101325,0.00031989087599909165,-72.74500127518688,1,1,0,0,5.3774623031217157,5,1.9791666666666667,0.00035644167514031549,1.18415,4.3974275949075496e-06,4.3974275949075496e-06,0,0,204884.76484478515,202650,5,1.9791666666666667,0.00035644167514031549
