"Velocity: Magnitude (m/s)","Velocity[i] (m/s)","Velocity[j] (m/s)","Velocity[k] (m/s)","Vorticity: Magnitude (/s)","Vorticity[i] (/s)","Vorticity[j] (/s)","Vorticity[k] (/s)","Total Pressure (Pa)","Static Pressure (Pa)","Q-Criterion (/s^2)","Relative Total Pressure (Pa)","Pressure (Pa)","Mass Flow Rate (kg/s)","Mass Flux (kg/m^2-s)","Normal: Magnitude","Normal[i]","Normal[j]","Normal[k]","Centroid: Magnitude (m)","Centroid[X] (m)","Centroid[Y] (m)","Centroid[Z] (m)","Density (kg/m^3)","Area: Magnitude (m^2)","Area[i] (m^2)","Area[j] (m^2)","Area[k] (m^2)","Absolute Total Pressure (Pa)","Absolute Pressure (Pa)","X (m)","Y (m)","Z (m)"
47.050214157227288,47.050214157227288,-0,-0,85138.953334658174,0.087375943685479157,85138.953334613325,0.00176886746174328,102634.09328262694,101323.40344330139,0.61524629592895508,102634.09328262694,101323.40344330139,-0.00023297654941630534,55.714511094280695,1,-1,0,0,4.4628247647214661,-4,1.9790919327083334,5.0000000000000002e-05,1.18415,4.1816134583333221e-06,-4.1816134583333221e-06,0,0,203959.09328262694,202648.40344330139,-4,1.9790919327083334,5.0000000000000002e-05
47.050214157227288,47.050214157227288,-0,-0,85138.922038551449,0.22144632832889244,85138.922038263321,0.0048090808370239236,102634.10082712385,101323.4109877983,0.51448273658752441,102634.10082712385,101323.4109877983,-0.00023297654941630656,55.714511094280695,1,-1,0,0,4.4444389432751636,-4,1.9372757981250002,5.0000000000000002e-05,1.18415,4.1816134583333441e-06,-4.1816134583333441e-06,0,0,203959.10082712385,202648.4109877983,-4,1.9372757981250002,5.0000000000000002e-05
64.155742786208577,64.155742786208577,-0,-0,117098.07979944712,0.054689804752651783,117098.07979943434,0.0013066940313465113,103760.3600651645,101323.40344340407,0.72785091400146484,103760.3600651645,101323.40344340407,-0.0003205873149536215,75.970022820288889,1,-1,0,0,4.4628247669776169,-4,1.9790919327083334,0.00015045801909273181,1.18415,4.2199186343801396e-06,-4.2199186343801396e-06,0,0,205085.36006516451,202648.40344340407,-4,1.9790919327083334,0.00015045801909273181
47.050214157227288,47.050214157227288,-0,-0,85138.914493498043,0.38947931695143007,85138.914492606782,0.0082648607294386923,102634.11632479051,101323.42648546495,0.61116123199462891,102634.11632479051,101323.42648546495,-0.00023297654941630656,55.714511094280695,1,-1,0,0,4.4263718030248533,-4,1.8954596635416665,5.0000000000000002e-05,1.18415,4.1816134583333441e-06,-4.1816134583333441e-06,0,0,203959.11632479052,202648.42648546497,-4,1.8954596635416665,5.0000000000000002e-05
64.155742786208577,64.155742786208577,-0,-0,117098.09696558292,0.13856539643444266,117098.09696550088,0.00354432738296856,103760.36760964966,101323.41098788923,0.79138374328613281,103760.36760964966,101323.41098788923,-0.00032058731495362324,75.970022820288904,1,-1,0,0,4.4444389455406483,-4,1.9372757981250002,0.00015045801909273181,1.18415,4.2199186343801616e-06,-4.2199186343801616e-06,0,0,205085.36760964966,202648.41098788922,-4,1.9372757981250002,0.00015045801909273181
70.665264960475028,70.665264960475028,-0,-0,52926.08410602135,0.017069871238351641,52926.084106018585,0.0011887539001160766,104279.97712780045,101323.40344354004,0.47134172916412354,104279.97712780045,101323.40344354004,-0.00035955548951618741,83.67827350294651,1,-1,0,0,4.4628247715727776,-4,1.9790919327083334,0.00025229429109344429,1.18415,4.2968798765133059e-06,-4.2968798765133059e-06,0,0,205604.97712780046,202648.40344354004,-4,1.9790919327083334,0.00025229429109344429
47.050214157227288,47.050214157227288,-0,-0,85138.899951868443,0.53946600287650925,85138.899950158564,0.011463657499780093,102634.13929001638,101323.44945069082,0.53744840621948242,102634.13929001638,101323.44945069082,-0.00023297654941630534,55.714511094280695,1,-1,0,0,4.4086272619659175,-4,1.8536435289583333,5.0000000000000002e-05,1.18415,4.1816134583333221e-06,-4.1816134583333221e-06,0,0,203959.13929001638,202648.44945069082,-4,1.8536435289583333,5.0000000000000002e-05
64.155742786208577,64.155742786208577,-0,-0,117098.09397310318,0.24366998591408415,117098.0939728495,0.006064046758704587,103760.3831073234,101323.42648556297,0.7334904670715332,103760.3831073234,101323.42648556297,-0.00032058731495362329,75.970022820288889,1,-1,0,0,4.4263718052995848,-4,1.8954596635416665,0.00015045801909273181,1.18415,4.2199186343801624e-06,-4.2199186343801624e-06,0,0,205085.3831073234,202648.42648556299,-4,1.8954596635416665,0.00015045801909273181
70.665264960475028,70.665264960475028,-0,-0,52926.086903862582,0.043249797967666329,52926.086903844815,0.0032210537953808872,104279.98467228207,101323.41098802166,0.44874227046966553,104279.98467228207,101323.41098802166,-0.00035955548951618931,83.678273502946496,1,-1,0,0,4.4444389501548187,-4,1.9372757981249999,0.00025229429109344429,1.18415,4.2968798765133288e-06,-4.2968798765133288e-06,0,0,205604.98467228207,202648.41098802164,-4,1.9372757981249999,0.00025229429109344429
75.032251432190023,75.032251432190023,-0,-0,35835.952008909087,0.010064091837244719,35835.952008907661,0.0011199378704928316,104656.69022455202,101323.40344369524,0.29097342491149902,104656.69022455202,101323.40344369524,-0.00039211054457383382,88.84944053342781,1,-1,0,0,4.4628247786757074,-4,1.9790919327083334,0.00035644167514031549,1.18415,4.4132021790988105e-06,-4.4132021790988105e-06,0,0,205981.690224552,202648.40344369522,-4,1.9790919327083334,0.00035644167514031549
47.050214157227288,47.050214157227288,-0,-0,85138.879135146475,0.69060359263030635,85138.8791323443,0.014671491086777714,102634.16978910638,101323.47994978083,0.59326457977294922,102634.16978910638,101323.47994978083,-0.00023297654941630656,55.714511094280695,1,-1,0,0,4.3912092308961661,-4,1.8118273943750001,5.0000000000000002e-05,1.18415,4.1816134583333441e-06,-4.1816134583333441e-06,0,0,203959.16978910638,202648.47994978083,-4,1.8118273943750001,5.0000000000000002e-05
64.155742786208577,64.155742786208577,-0,-0,117098.09666738674,0.33721290072580529,117098.09666690089,0.0084184902740935992,103760.4060725445,101323.44945078407,0.76542854309082031,103760.4060725445,101323.44945078407,-0.0003205873149536215,75.970022820288889,1,-1,0,0,4.4086272642498043,-4,1.8536435289583333,0.00015045801909273181,1.18415,4.2199186343801396e-06,-4.2199186343801396e-06,0,0,205085.40607254452,202648.44945078407,-4,1.8536435289583333,0.00015045801909273181
70.665264960475028,70.665264960475028,-0,-0,52926.086452818068,0.076055532613392929,52926.086452763135,0.0055061559720902412,104280.00016995209,101323.42648569169,0.4728163480758667,104280.00016995209,101323.42648569169,-0.00035955548951618931,83.678273502946496,1,-1,0,0,4.4263718099325882,-4,1.8954596635416667,0.00025229429109344429,1.18415,4.2968798765133288e-06,-4.2968798765133288e-06,0,0,205605.00016995211,202648.42648569169,-4,1.8954596635416667,0.00025229429109344429
75.032251432190023,75.032251432190023,-0,-0,35835.952953843807,0.025499071785954813,35835.952953834603,0.0030342244548076801,104656.69776901887,101323.41098816208,0.3213876485824585,104656.69776901887,101323.41098816208,-0.00039211054457383588,88.849440533427824,1,-1,0,0,4.4444389572871312,-4,1.9372757981249999,0.00035644167514031555,1.18415,4.4132021790988334e-06,-4.4132021790988334e-06,0,0,205981.69776901888,202648.4109881621,-4,1.9372757981249999,0.00035644167514031555
78.226819932742316,78.226819932742316,-0,-0,25839.267792261944,0.0066261976160033494,25839.267792261071,0.0010745117480096956,104946.56813273473,101323.40344386347,0.23682901263237,104946.56813273473,101323.40344386347,-0.00042332503009697087,92.632288823356816,1,-1,0,0,4.4628247885472634,-4,1.9790919327083334,0.00046385420104037573,1.18415,4.5699510988465541e-06,-4.5699510988465541e-06,0,0,206271.56813273474,202648.40344386347,-4,1.9790919327083334,0.00046385420104037573
47.050214157227288,47.050214157227288,-0,-0,85138.85515954491,0.83786306655101217,85138.855155420286,0.017793809340350682,102634.20765231838,101323.51781299282,0.50881218910217285,102634.20765231838,101323.51781299282,-0.00023297654941630534,55.714511094280695,1,-1,0,0,4.3741216103681069,-4,1.7700112597916666,5.0000000000000002e-05,1.18415,4.1816134583333221e-06,-4.1816134583333221e-06,0,0,203959.20765231838,202648.51781299282,-4,1.7700112597916666,5.0000000000000002e-05
