"Velocity: Magnitude (m/s)","Velocity[i] (m/s)","Velocity[j] (m/s)","Velocity[k] (m/s)","Vorticity: Magnitude (/s)","Vorticity[i] (/s)","Vorticity[j] (/s)","Vorticity[k] (/s)","Total Pressure (Pa)","Static Pressure (Pa)","Q-Criterion (/s^2)","Relative Total Pressure (Pa)","Pressure (Pa)","Mass Flow Rate (kg/s)","Mass Flux (kg/m^2-s)","Normal: Magnitude","Normal[i]","Normal[j]","Normal[k]","Centroid: Magnitude (m)","Centroid[X] (m)","Centroid[Y] (m)","Centroid[Z] (m)","Density (kg/m^3)","Area: Magnitude (m^2)","Area[i] (m^2)","Area[j] (m^2)","Area[k] (m^2)","Absolute Total Pressure (Pa)","Absolute Pressure (Pa)","X (m)","Y (m)","Z (m)"
27.591744599617787,27.591744599617787,-0,-0,67293.922260988416,0.081634651262724622,67293.922260938882,0.0013410519303815554,101774.99442169614,101324.24513679848,0.45246624946594238,101774.99442169614,101324.24513679848,-0.00013662487120066598,32.672764367637406,1,-1,0,0,4.4628247647214661,-4,1.9790919327083334,5.0000000000000002e-05,1.18415,4.1816134583333221e-06,-4.1816134583333221e-06,0,0,203099.99442169614,202649.24513679848,-4,1.9790919327083334,5.0000000000000002e-05
27.591744599617787,27.591744599617787,-0,-0,67293.898641364081,0.20727969165596943,67293.898641044754,0.0036432398579842196,101774.99777551364,101324.24849061597,0.38643121719360352,101774.99777551364,101324.24849061597,-0.00013662487120066669,32.672764367637399,1,-1,0,0,4.4444389432751636,-4,1.9372757981250002,5.0000000000000002e-05,1.18415,4.1816134583333441e-06,-4.1816134583333441e-06,0,0,203099.99777551362,202649.24849061598,-4,1.9372757981250002,5.0000000000000002e-05
41.111964521263531,41.111964521263531,-0,-0,90946.082797871335,0.049530886415291631,90946.082797857845,0.00090660352562377375,102324.96652844394,101324.24513685773,0.51180577278137207,102324.96652844394,101324.24513685773,-0.00020543717126401501,48.682732787854214,1,-1,0,0,4.4628247669776169,-4,1.9790919327083334,0.00015045801909273181,1.18415,4.2199186343801396e-06,-4.2199186343801396e-06,0,0,203649.96652844394,202649.24513685773,-4,1.9790919327083334,0.00015045801909273181
27.591744599617787,27.591744599617787,-0,-0,67293.892530891739,0.36417349670384286,67293.89252990605,0.0062592462532135955,101775.00466315889,101324.25537826122,0.4487910270690918,101775.00466315889,101324.25537826122,-0.00013662487120066669,32.672764367637399,1,-1,0,0,4.4263718030248533,-4,1.8954596635416665,5.0000000000000002e-05,1.18415,4.1816134583333441e-06,-4.1816134583333441e-06,0,0,203100.00466315891,202649.25537826121,-4,1.8954596635416665,5.0000000000000002e-05
41.111964521263531,41.111964521263531,-0,-0,90946.095940259474,0.12549461366937023,90946.095940172861,0.0024572590718541236,102324.96988225603,101324.24849066982,0.55036163330078125,102324.96988225603,101324.24849066982,-0.00020543717126401606,48.682732787854214,1,-1,0,0,4.4444389455406483,-4,1.9372757981250002,0.00015045801909273181,1.18415,4.2199186343801616e-06,-4.2199186343801616e-06,0,0,203649.96988225603,202649.24849066982,-4,1.9372757981250002,0.00015045801909273181
45.9295371438064,45.9295371438064,-0,-0,38831.568445513571,0.013276067641738915,38831.568445511293,0.00081362469948619725,102573.24060140898,101324.2451369417,0.32681220769882202,102573.24060140898,101324.2451369417,-0.00023369638846228153,54.387461408838348,1,-1,0,0,4.4628247715727776,-4,1.9790919327083334,0.00025229429109344429,1.18415,4.2968798765133059e-06,-4.2968798765133059e-06,0,0,203898.24060140899,202649.2451369417,-4,1.9790919327083334,0.00025229429109344429
27.591744599617787,27.591744599617787,-0,-0,67293.880005220912,0.50420007167342229,67293.880003331491,0.0086832019619999413,101775.01486941216,101324.26558451449,0.40180516242980957,101775.01486941216,101324.26558451449,-0.00013662487120066598,32.672764367637406,1,-1,0,0,4.4086272619659175,-4,1.8536435289583333,5.0000000000000002e-05,1.18415,4.1816134583333221e-06,-4.1816134583333221e-06,0,0,203100.01486941217,202649.26558451448,-4,1.8536435289583333,5.0000000000000002e-05
41.111964521263531,41.111964521263531,-0,-0,90946.094258913698,0.22069185354418402,90946.094258645826,0.0042043506117705586,102324.97676990433,101324.25537831812,0.51227474212646484,102324.97676990433,101324.25537831812,-0.00020543717126401609,48.682732787854206,1,-1,0,0,4.4263718052995848,-4,1.8954596635416665,0.00015045801909273181,1.18415,4.2199186343801624e-06,-4.2199186343801624e-06,0,0,203649.97676990432,202649.25537831814,-4,1.8954596635416665,0.00015045801909273181
45.9295371438064,45.9295371438064,-0,-0,38831.570584501562,0.033636941928603947,38831.57058448693,0.0022020519548759119,102573.24395522001,101324.24849075273,0.30788201093673706,102573.24395522001,101324.24849075273,-0.00023369638846228277,54.387461408838355,1,-1,0,0,4.4444389501548187,-4,1.9372757981249999,0.00025229429109344429,1.18415,4.2968798765133288e-06,-4.2968798765133288e-06,0,0,203898.24395522001,202649.24849075271,-4,1.9372757981249999,0.00025229429109344429
49.091056579067718,49.091056579067718,-0,-0,25825.556534152023,0.0075508305535144354,25825.556534150906,0.00076140833983523698,102751.10552886955,101324.24513704071,0.19772261381149292,102751.10552886955,101324.24513704071,-0.00025654462663058183,58.131174648103034,1,-1,0,0,4.4628247786757074,-4,1.9790919327083334,0.00035644167514031549,1.18415,4.4132021790988105e-06,-4.4132021790988105e-06,0,0,204076.10552886955,202649.24513704071,-4,1.9790919327083334,0.00035644167514031549
