"Velocity: Magnitude (m/s)","Velocity[i] (m/s)","Velocity[j] (m/s)","Velocity[k] (m/s)","Vorticity: Magnitude (/s)","Vorticity[i] (/s)","Vorticity[j] (/s)","Vorticity[k] (/s)","Total Pressure (Pa)","Static Pressure (Pa)","Q-Criterion (/s^2)","Relative Total Pressure (Pa)","Pressure (Pa)","Mass Flow Rate (kg/s)","Mass Flux (kg/m^2-s)","Normal: Magnitude","Normal[i]","Normal[j]","Normal[k]","Centroid: Magnitude (m)","Centroid[X] (m)","Centroid[Y] (m)","Centroid[Z] (m)","Density (kg/m^3)","Area: Magnitude (m^2)","Area[i] (m^2)","Area[j] (m^2)","Area[k] (m^2)","Absolute Total Pressure (Pa)","Absolute Pressure (Pa)","X (m)","Y (m)","Z (m)"
39.101129398398498,39.100910769299389,-0.12856750371007164,0.023825166951288404,5729.2938076575483,-598.0132468466893,-5697.9969490406793,4.2964848562479006,102230.22247295035,101325,-135082.14092253242,102230.22247295035,101325,0.00019287342719409006,-46.289622526581525,1,1,0,0,5.3774622915409127,5,1.9791666666666665,5.0000000000000002e-05,1.18415,4.1666666666666745e-06,4.1666666666666745e-06,0,0,203555.22247295035,202650,5,1.9791666666666665,5.0000000000000002e-05
40.992571063797257,39.305537375156483,11.638968844129716,0.0042797222874467718,32761.714470685543,22719.627761846739,-23603.991712086452,4.9676557357401814,102319.91743170909,101325,-4329.7008564174175,102319.91743170909,101325,0.00019392664596867541,-46.542395032482013,1,1,0,0,5.3622668949335219,5,1.9375,5.0000000000000002e-05,1.18415,4.1666666666666745e-06,4.1666666666666745e-06,0,0,203644.91743170909,202650,5,1.9375,5.0000000000000002e-05
38.333107223067302,38.33300621009009,-0.071499487778410989,0.051303953224475146,5083.9307565234822,-485.69367840865505,-5060.4809606818726,-44.564946489060652,102195.01105578331,101325,-49815.551021428779,102195.01105578331,101325,0.00019082293659807692,-45.381790255550548,1,1,0,0,5.3774622934133216,5,1.9791666666666665,0.00015045801909273181,1.18415,4.2048349243943235e-06,4.2048349243943235e-06,0,0,203520.01105578331,202650,5,1.9791666666666665,0.00015045801909273181
41.163305885269509,39.566696974306772,11.353159968424707,0.00082401782272829361,57975.35873456805,47155.213043784839,-33727.259646884973,7.740072625829983,102328.22239016269,101325,2605.5374002456665,102328.22239016269,101325,0.00019523220256616088,-46.855728615878775,1,1,0,0,5.3473529928627093,5,1.8958333333333333,5.0000000000000002e-05,1.18415,4.1666666666666525e-06,4.1666666666666525e-06,0,0,203653.2223901627,202650,5,1.8958333333333333,5.0000000000000002e-05
35.829301941302177,35.114719180984373,7.1200647293282939,0.0072589106079656044,40081.390180904593,36783.002021776047,-15922.4812331462,-56.502035730008842,102085.06969595561,101325,23937.119189023972,102085.06969595561,101325,0.00017483537854777256,-41.579605785108519,1,1,0,0,5.3622668968112368,5,1.9375,0.00015045801909273181,1.18415,4.2048349243943235e-06,4.2048349243943235e-06,0,0,203410.06969595561,202650,5,1.9375,0.00015045801909273181
38.089418203250894,38.089338177971271,-0.027792269895137795,0.072964484610966121,373.35872217231741,-172.94882514909602,320.64399348948808,-81.687629056095375,102183.98464748822,101325,-21548.459862643962,102183.98464748822,101325,0.00019307035917584008,-45.093871024761832,1,1,0,0,5.3774622972269039,5,1.9791666666666667,0.00025229429109344429,1.18415,4.2815210756650673e-06,4.2815210756650673e-06,0,0,203508.98464748822,202650,5,1.9791666666666667,0.00025229429109344429
41.585167685357064,40.011155990248355,11.332853465913047,-0.00025183559485353487,59144.684639671286,39116.512979076964,-44362.056300462216,9.709711207901087,102348.89079294306,101325,451.48061156272888,102348.89079294306,101325,0.00019741423736967251,-47.379416968721316,1,1,0,0,5.3327229470766415,5,1.8541666666666665,5.0000000000000002e-05,1.18415,4.1666666666666745e-06,4.1666666666666745e-06,0,0,203673.89079294307,202650,5,1.8541666666666665,5.0000000000000002e-05
33.787888131542068,33.699523472987202,2.4420257874451763,-0.0034837679168456884,50109.398189671309,50066.846995201704,2064.2490210932774,-38.663535941834382,102000.92548116247,101325,2008.0366410017014,102000.92548116247,101325,0.00016781042323830441,-39.9089206248631,1,1,0,0,5.3473529947456617,5,1.8958333333333333,0.00015045801909273181,1.18415,4.2048349243943015e-06,4.2048349243943015e-06,0,0,203325.92548116247,202650,5,1.8958333333333333,0.00015045801909273181
36.415127392122486,36.171267072146527,4.2072426851965696,0.0070970287910808597,26921.50359113521,22626.630650341922,14587.747404337737,23.80520428757557,102110.12786437955,101325,22202.031214565039,102110.12786437955,101325,0.00018338084654685247,-42.830770491621877,1,1,0,0,5.3622669006356265,5,1.9374999999999998,0.00025229429109344429,1.18415,4.2815210756650665e-06,4.2815210756650665e-06,0,0,203435.12786437955,202650,5,1.9374999999999998,0.00025229429109344429
38.386291148205302,38.38618138343206,-0.031975652143922652,0.08604923421486084,3412.1550321813811,293.84149801500894,3397.8887798943697,-103.97584889276641,102197.42686313506,101325,-8204.6228789938614,102197.42686313506,101325,0.00019984452312323559,-45.445779108373713,1,1,0,0,5.3774623031217157,5,1.9791666666666667,0.00035644167514031549,1.18415,4.3974275949075496e-06,4.3974275949075496e-06,0,0,203522.42686313507,202650,5,1.9791666666666667,0.00035644167514031549
