X,Y,Z,Velocity_X,Velocity_Y,Velocity_Z
-3.5000000000000027,-2.0,0.0,0.0,0.0,0.0
-3.5000000000000027,-2.0,1e-09,0.004068843247093115,0.0,0.0
-3.5000000000000027,-2.0,1.0317713621842698e-09,0.004198115939567531,0.0,0.0
-3.5000000000000027,-2.0,1.0645521438235837e-09,0.004331495801575087,0.0,0.0
-3.5000000000000027,-2.0,1.0983744155490435e-09,0.004469113323486573,0.0,0.0
-3.5000000000000027,-2.0,1.1332712669193832e-09,0.004611103141529592,0.0,0.0
-3.5000000000000027,-2.0,1.1692768387937053e-09,0.0047576041695081535,0.0,0.0
-3.5000000000000027,-2.0,1.206426356732698e-09,0.0049087597347069875,0.0,0.0
-3.5000000000000027,-2.0,1.2447561654611018e-09,0.005064717718113925,0.0,0.0
-3.5000000000000027,-2.0,1.2843037644250693e-09,0.005225630699097211,0.0,0.0
-3.5000000000000027,-2.0,1.3251078444792391e-09,0.005391656104679467,0.0,0.0
-3.5000000000000027,-2.0,1.3672083257394062e-09,0.0055629563635542665,0.0,0.0
-3.5000000000000027,-2.0,1.4106463966378162e-09,0.0057396990649960155,0.0,0.0
-3.5000000000000027,-2.0,1.4554645542193313e-09,0.0059220571228187175,0.0,0.0
-3.5000000000000027,-2.0,1.5017066457178005e-09,0.006110208944543726,0.0,0.0
-3.5000000000000027,-2.0,1.5494179114534256e-09,0.0063043386059423905,0.0,0.0
-3.5000000000000027,-2.0,1.5986450290930073e-09,0.006504636031124059,0.0,0.0
-3.5000000000000027,-2.0,1.6494361593164038e-09,0.006711297178345755,0.0,0.0
-3.5000000000000027,-2.0,1.701840992933876e-09,0.006924524231725244,0.0,0.0
-3.5000000000000027,-2.0,1.7559107995004086e-09,0.007144525799045112,0.0,0.0
-3.5000000000000027,-2.0,1.8116984774746067e-09,0.007371517115841433,0.0,0.0
-3.5000000000000027,-2.0,1.8692586059711424e-09,0.007605720255976374,0.0,0.0
-3.5000000000000027,-2.0,1.928647498157515e-09,0.007847364348901239,0.0,0.0
-3.5000000000000027,-2.0,1.989923256347263e-09,0.008096685803822105,0.0,0.0
-3.5000000000000027,-2.0,2.0531458288435737e-09,0.008353928540987574,0.0,0.0
-3.5000000000000027,-2.0,2.1183770685888856e-09,0.008619344230324795,0.0,0.0
-3.5000000000000027,-2.0,2.1856807936778657e-09,0.008893192537657304,0.0,0.0
-3.5000000000000027,-2.0,2.2551228497930076e-09,0.009175741378745661,0.0,0.0
-3.5000000000000027,-2.0,2.326771174623804e-09,0.009467267181398979,0.0,0.0
