X,Y,Z,Velocity_X,Velocity_Y,Velocity_Z
-3.5000000000000027,-2.0,0.0,0.0,0.0,0.0
-3.5000000000000027,-2.0,1e-09,0.0001640685065890527,0.0,0.0
-3.5000000000000027,-2.0,1.0317713621842698e-09,0.00016928118653492574,0.0,0.0
-3.5000000000000027,-2.0,1.0645521438235837e-09,0.00017465948042330983,0.0,0.0
-3.5000000000000027,-2.0,1.0983744155490435e-09,0.0001802086500347552,0.0,0.0
-3.5000000000000027,-2.0,1.1332712669193832e-09,0.00018593412432374692,0.0,0.0
-3.5000000000000027,-2.0,1.1692768387937053e-09,0.00019184150473005175,0.0,0.0
-3.5000000000000027,-2.0,1.206426356732698e-09,0.00019793657065880554,0.0,0.0
-3.5000000000000027,-2.0,1.2447561654611018e-09,0.00020422528513471878,0.0,0.0
-3.5000000000000027,-2.0,1.2843037644250693e-09,0.00021071380063591966,0.0,0.0
-3.5000000000000027,-2.0,1.3251078444792391e-09,0.00021740846511314748,0.0,0.0
-3.5000000000000027,-2.0,1.3672083257394062e-09,0.0002243158282001835,0.0,0.0
-3.5000000000000027,-2.0,1.4106463966378162e-09,0.000231442647621595,0.0,0.0
-3.5000000000000027,-2.0,1.4554645542193313e-09,0.000238795895804067,0.0,0.0
-3.5000000000000027,-2.0,1.5017066457178005e-09,0.00024638276669777516,0.0,0.0
-3.5000000000000027,-2.0,1.5494179114534256e-09,0.00025421068281449266,0.0,0.0
-3.5000000000000027,-2.0,1.5986450290930073e-09,0.0002622873024893024,0.0,0.0
-3.5000000000000027,-2.0,1.6494361593164038e-09,0.0002706205273730252,0.0,0.0
-3.5000000000000027,-2.0,1.701840992933876e-09,0.00027921851016269163,0.0,0.0
-3.5000000000000027,-2.0,1.7559107995004086e-09,0.00028808966257762157,0.0,0.0
-3.5000000000000027,-2.0,1.8116984774746067e-09,0.0002972426635889193,0.0,0.0
-3.5000000000000027,-2.0,1.8692586059711424e-09,0.00030668646791041985,0.0,0.0
-3.5000000000000027,-2.0,1.928647498157515e-09,0.00031643031475941626,0.0,0.0
-3.5000000000000027,-2.0,1.989923256347263e-09,0.00032648373689572014,0.0,0.0
-3.5000000000000027,-2.0,2.0531458288435737e-09,0.00033685656994790795,0.0,0.0
-3.5000000000000027,-2.0,2.1183770685888856e-09,0.00034755896203587374,0.0,0.0
-3.5000000000000027,-2.0,2.1856807936778657e-09,0.0003586013836991028,0.0,0.0
-3.5000000000000027,-2.0,2.2551228497930076e-09,0.00036999463814038733,0.0,0.0
-3.5000000000000027,-2.0,2.326771174623804e-09,0.0003817498717949834,0.0,0.0
-3.5000000000000027,-2.0,2.4006958643326955e-09,0.0003938785852355804,0.0,0.0
-3.5000000000000027,-2.0,2.4769692421326882e-09,0.00040639264442372775,0.0,0.0
-3.5000000000000027,-2.0,2.555665929043782e-09,0.0004193042923187373,0.0,0.0
-3.5000000000000027,-2.0,2.6368629168974305e-09,0.00043262616085541485,0.0,0.0
-3.5000000000000027,-2.0,2.720639643660438e-09,0.0004463712833023406,0.0,0.0
-3.5000000000000027,-2.0,2.8070780711520563e-09,0.00046055310701279657,0.0,0.0
-3.5000000000000027,-2.0,2.8962627652301497e-09,0.00047518550658079086,0.0,0.0
-3.5000000000000027,-2.0,2.9882809785250916e-09,0.0004902827974150848,0.0,0.0
-3.5000000000000027,-2.0,3.0832227358021765e-09,0.0005058597497444765,0.0,0.0
-3.5000000000000027,-2.0,3.1811809220361224e-09,0.0005219316030680523,0.0,0.0
-3.5000000000000027,-2.0,3.2822513732838214e-09,0.000538514081064544,0.0,0.0
-3.5000000000000027,-2.0,3.3865329704442246e-09,0.0005556234069753724,0.0,0.0
-3.5000000000000027,-2.0,3.494127735997179e-09,0.000573276319476445,0.0,0.0
-3.5000000000000027,-2.0,3.605140933815648e-09,0.0005914900890541964,0.0,0.0
-3.5000000000000027,-2.0,3.7196811721492416e-09,0.0006102825349019431,0.0,0.0
-3.5000000000000027,-2.0,3.837860509879605e-09,0.0006296720423530471,0.0,0.0
-3.5000000000000027,-2.0,3.959794566151696e-09,0.0006496775808679545,0.0,0.0
-3.5000000000000027,-2.0,4.0856026334882045e-09,0.0006703187225927105,0.0,0.0
-3.5000000000000027,-2.0,4.215407794497748e-09,0.0006916156615070977,0.0,0.0
-3.5000000000000027,-2.0,4.34933704229113e-09,0.0007135892331811531,0.0,0.0
-3.5000000000000027,-2.0,4.487521404723222e-09,0.000736260935159347,0.0,0.0
-3.5000000000000027,-2.0,4.630096072582347e-09,0.0007596529479924238,0.0,0.0
-3.5000000000000027,-2.0,4.7772005318523255e-09,0.0007837881569374393,0.0,0.0
-3.5000000000000027,-2.0,4.928978700176692e-09,0.0008086901743472401,0.0,0.0
-3.5000000000000027,-2.0,5.085579067658557e-09,0.0008343833627712865,0.0,0.0
-3.5000000000000027,-2.0,5.247154842133857e-09,0.0008608928587904184,0.0,0.0
-3.5000000000000027,-2.0,5.413864099060236e-09,0.0008882445976089002,0.0,0.0
-3.5000000000000027,-2.0,5.585869936167894e-09,0.0009164653384277535,0.0,0.0
-3.5000000000000027,-2.0,5.763340633024108e-09,0.0009455826906242711,0.0,0.0
-3.5000000000000027,-2.0,5.946449815667236e-09,0.0009756251407632712,0.0,0.0
-3.5000000000000027,-2.0,6.1353766264713845e-09,0.00100662208046654,0.0,0.0
-3.5000000000000027,-2.0,6.33030589940791e-09,0.0010386038351677261,0.0,0.0
-3.5000000000000027,-2.0,6.531428340875192e-09,0.001071601693780807,0.0,0.0
-3.5000000000000027,-2.0,6.738940716273742e-09,0.0011056479393111941,0.0,0.0
-3.5000000000000027,-2.0,6.953046042508798e-09,0.0011407758804393413,0.0,0.0
-3.5000000000000027,-2.0,7.173953786609248e-09,0.001177019884107859,0.0,0.0
-3.5000000000000027,-2.0,7.401880070656825e-09,0.0012144154091439372,0.0,0.0
-3.5000000000000027,-2.0,7.637047883226191e-09,0.0012529990409500074,0.0,0.0
-3.5000000000000027,-2.0,7.87968729754278e-09,0.0012928085272965726,0.0,0.0
-3.5000000000000027,-2.0,8.130035696571769e-09,0.0013338828152522188,0.0,0.0
-3.5000000000000027,-2.0,8.388338005258593e-09,0.0013762620892869707,0.0,0.0
-3.5000000000000027,-2.0,8.654846930147739e-09,0.0014199878105861869,0.0,0.0
-3.5000000000000027,-2.0,8.929823206614878e-09,0.001465102757613569,0.0,0.0
-3.5000000000000027,-2.0,9.213535853953737e-09,0.001511651067962882,0.0,0.0
-3.5000000000000027,-2.0,9.506262438567457e-09,0.001559678281539369,0.0,0.0
-3.5000000000000027,-2.0,9.808289345521904e-09,0.0016092313851130955,0.0,0.0
-3.5000000000000027,-2.0,1.0119912058726573e-08,0.0016603588582878145,0.0,0.0
-3.5000000000000027,-2.0,1.0441435450017314e-08,0.0017131107209303344,0.0,0.0
-3.5000000000000027,-2.0,1.0773174077423487e-08,0.001767538582106767,0.0,0.0
-3.5000000000000027,-2.0,1.1115452492911497e-08,0.001823695690573552,0.0,0.0
-3.5000000000000027,-2.0,1.1468605559905831e-08,0.001881636986872656,0.0,0.0
-3.5000000000000027,-2.0,1.183297878089813e-08,0.0019414191570819059,0.0,0.0
-3.5000000000000027,-2.0,1.2208928635464799e-08,0.0020031006882730304,0.0,0.0
-3.5000000000000027,-2.0,1.2596822929024054e-08,0.0020667419257317135,0.0,0.0
-3.5000000000000027,-2.0,1.2997041152673164e-08,0.0021324051319955464,0.0,0.0
-3.5000000000000027,-2.0,1.3409974854458603e-08,0.0022001545477677727,0.0,0.0
-3.5000000000000027,-2.0,1.3836028022441557e-08,0.0022700564547662705,0.0,0.0
-3.5000000000000027,-2.0,1.4275617479934255e-08,0.0023421792405693893,0.0,0.0
-3.5000000000000027,-2.0,1.4729173293293338e-08,0.002416593465521997,0.0,0.0
