X,Y,Z,Velocity_X,Velocity_Y,Velocity_Z
-3.5000000000000027,-2.0,0.0,0.0,0.0,0.0
-3.5000000000000027,-2.0,1e-09,0.0012369706248363593,0.0,0.0
-3.5000000000000027,-2.0,1.0311766997019382e-09,0.0012755352865470014,0.0,0.0
-3.5000000000000027,-2.0,1.0633253860081813e-09,0.0013153022671349027,0.0,0.0
-3.5000000000000027,-2.0,1.096476362253206e-09,0.0013563090509346462,0.0,0.0
-3.5000000000000027,-2.0,1.1306608765294478e-09,0.0013985942909186568,0.0,0.0
-3.5000000000000027,-2.0,1.1659111511417366e-09,0.001442197845131473,0.0,0.0
-3.5000000000000027,-2.0,1.2022604129800237e-09,0.001487160814259919,0.0,0.0
-3.5000000000000027,-2.0,1.2397429248390302e-09,0.0015335255803745908,0.0,0.0
-3.5000000000000027,-2.0,1.2783940177143445e-09,0.0015813358468791765,0.0,0.0
-3.5000000000000027,-2.0,1.318250124105379e-09,0.0016306366797052387,0.0,0.0
-3.5000000000000027,-2.0,1.3593488123566553e-09,0.0016814745497913746,0.0,0.0
-3.5000000000000027,-2.0,1.401728822069685e-09,0.001733897376886672,0.0,0.0
-3.5000000000000027,-2.0,1.4454301006189032e-09,0.0017879545747198462,0.0,0.0
-3.5000000000000027,-2.0,1.4904938408060412e-09,0.0018436970975765938,0.0,0.0
-3.5000000000000027,-2.0,1.5369625196884396e-09,0.0019011774883290742,0.0,0.0
-3.5000000000000027,-2.0,1.5848799386179005e-09,0.001960449927962795,0.0,0.0
-3.5000000000000027,-2.0,1.634291264527817e-09,0.0020215702866475775,0.0,0.0
-3.5000000000000027,-2.0,1.6852430725075018e-09,0.00208459617640075,0.0,0.0
-3.5000000000000027,-2.0,1.73778338970384e-09,0.002149587005392205,0.0,0.0
-3.5000000000000027,-2.0,1.791961740591653e-09,0.0022166040339425064,0.0,0.0
-3.5000000000000027,-2.0,1.8478291936554413e-09,0.0022857104322668367,0.0,0.0
-3.5000000000000027,-2.0,1.9054384095265116e-09,0.0023569713400192075,0.0,0.0
-3.5000000000000027,-2.0,1.9648436906208666e-09,0.0024304539276930716,0.0,0.0
-3.5000000000000027,-2.0,2.0261010323246014e-09,0.0025062274599361545,0.0,0.0
-3.5000000000000027,-2.0,2.089268175775173e-09,0.002584363360839336,0.0,0.0
-3.5000000000000027,-2.0,2.1544046622881317e-09,0.002664935281260916,0.0,0.0
-3.5000000000000027,-2.0,2.2215718894807446e-09,0.0027480191682498875,0.0,0.0
-3.5000000000000027,-2.0,2.290833169145353e-09,0.0028336933366335843,0.0,0.0
-3.5000000000000027,-2.0,2.362253786927037e-09,0.002922038542837193,0.0,0.0
-3.5000000000000027,-2.0,2.435901063861828e-09,0.0030131380610047176,0.0,0.0
-3.5000000000000027,-2.0,2.51184441983348e-09,0.0031070777614931417,0.0,0.0
-3.5000000000000027,-2.0,2.590155439008618e-09,0.003203946191813784,0.0,0.0
-3.5000000000000027,-2.0,2.6709079373119316e-09,0.003303834660097131,0.0,0.0
-3.5000000000000027,-2.0,2.754178032005029e-09,0.0034068373211598346,0.0,0.0
-3.5000000000000027,-2.0,2.840044213434525e-09,0.0035130512652549904,0.0,0.0
-3.5000000000000027,-2.0,2.9285874190170007e-09,0.0036225766095893596,0.0,0.0
-3.5000000000000027,-2.0,3.01989110953058e-09,0.003735516592693808,0.0,0.0
-3.5000000000000027,-2.0,3.1140413477849685e-09,0.0038519776717358314,0.0,0.0
-3.5000000000000027,-2.0,3.211126879744279e-09,0.00397206962286611,0.0,0.0
-3.5000000000000027,-2.0,3.3112392181788888e-09,0.004095905644693397,0.0,0.0
-3.5000000000000027,-2.0,3.414472728925333e-09,0.004223602464985478,0.0,0.0
-3.5000000000000027,-2.0,3.5209247198354955e-09,0.004355280450696696,0.0,0.0
-3.5000000000000027,-2.0,3.630695532498938e-09,0.004491063721425789,0.0,0.0
-3.5000000000000027,-2.0,3.7438886368248256e-09,0.00463108026641095,0.0,0.0
-3.5000000000000027,-2.0,3.860610728572612e-09,0.0047754620651724155,0.0,0.0
-3.5000000000000027,-2.0,3.980971829923402e-09,0.0049243452119162945,0.0,0.0
-3.5000000000000027,-2.0,4.1050853931868e-09,0.005077870043816886,0.0,0.0
-3.5000000000000027,-2.0,4.233068407740997e-09,0.005236181273298433,0.0,0.0
-3.5000000000000027,-2.0,4.3650415103069e-09,0.005399428124440971,0.0,0.0
-3.5000000000000027,-2.0,4.501129098660234e-09,0.005567764473638868,0.0,0.0
-3.5000000000000027,-2.0,4.641459448888838e-09,0.005741348994644649,0.0,0.0
-3.5000000000000027,-2.0,4.7861648363055694e-09,0.005920345308134711,0.0,0.0
-3.5000000000000027,-2.0,4.935381660131044e-09,0.0061049221359382065,0.0,0.0
-3.5000000000000027,-2.0,5.089250572063404e-09,0.006295253460074067,0.0,0.0
-3.5000000000000027,-2.0,5.247916608856542e-09,0.006491518686746384,0.0,0.0
-3.5000000000000027,-2.0,5.411529329031677e-09,0.006693902815452596,0.0,0.0
-3.5000000000000027,-2.0,5.580242953851129e-09,0.006902596613363921,0.0,0.0
-3.5000000000000027,-2.0,5.754216512687202e-09,0.007117796795142383,0.0,0.0
-3.5000000000000027,-2.0,5.933613992923185e-09,0.007339706208363957,0.0,0.0
-3.5000000000000027,-2.0,6.11860449452777e-09,0.007568534024722572,0.0,0.0
-3.5000000000000027,-2.0,6.309362389448592e-09,0.007804495937195248,0.0,0.0
-3.5000000000000027,-2.0,6.506067485975134e-09,0.008047814363354182,0.0,0.0
-3.5000000000000027,-2.0,6.708905198225925e-09,0.008298718655017422,0.0,0.0
-3.5000000000000027,-2.0,6.918066720919787e-09,0.008557445314435771,0.0,0.0
-3.5000000000000027,-2.0,7.1337492095958765e-09,0.008824238217219695,0.0,0.0
-3.5000000000000027,-2.0,7.356155966452416e-09,0.009099348842216358,0.0,0.0
-3.5000000000000027,-2.0,7.585496631979124e-09,0.009383036508553315,0.0,0.0
-3.5000000000000027,-2.0,7.821987382564402e-09,0.009675568620072806,0.0,0.0
-3.5000000000000027,-2.0,8.065851134262962e-09,0.009977220917386313,0.0,0.0
-3.5000000000000027,-2.0,8.317317752916416e-09,0.010288277737787562,0.0,0.0
-3.5000000000000027,-2.0,8.576624270824692e-09,0.010609032283268703,0.0,0.0
-3.5000000000000027,-2.0,8.844015110172548e-09,0.010939786896892338,0.0,0.0
-3.5000000000000027,-2.0,9.119742313421802e-09,0.01128085334777995,0.0,0.0
-3.5000000000000027,-2.0,9.404065780886413e-09,0.01163255312498529,0.0,0.0
-3.5000000000000027,-2.0,9.697253515714382e-09,0.0119952177405298,0.0,0.0
-3.5000000000000027,-2.0,9.999581876507375e-09,0.01236918904188566,0.0,0.0
-3.5000000000000027,-2.0,1.0311335837816211e-08,0.012754819534201062,0.0,0.0
-3.5000000000000027,-2.0,1.063280925875764e-08,0.013152472712571264,0.0,0.0
-3.5000000000000027,-2.0,1.0964305160005916e-08,0.013562523404669036,0.0,0.0
-3.5000000000000027,-2.0,1.1306136009419833e-08,0.013985358124056912,0.0,0.0
-3.5000000000000027,-2.0,1.1658624016574785e-08,0.014421375434514697,0.0,0.0
-3.5000000000000027,-2.0,1.2022101436477367e-08,0.014870986325725501,0.0,0.0
