"Velocity: Magnitude (m/s)","Velocity[i] (m/s)","Velocity[j] (m/s)","Velocity[k] (m/s)","Vorticity: Magnitude (/s)","Vorticity[i] (/s)","Vorticity[j] (/s)","Vorticity[k] (/s)","Total Pressure (Pa)","Static Pressure (Pa)","Q-Criterion (/s^2)","Relative Total Pressure (Pa)","Pressure (Pa)","Mass Flow Rate (kg/s)","Mass Flux (kg/m^2-s)","Normal: Magnitude","Normal[i]","Normal[j]","Normal[k]","Centroid: Magnitude (m)","Centroid[X] (m)","Centroid[Y] (m)","Centroid[Z] (m)","Density (kg/m^3)","Area: Magnitude (m^2)","Area[i] (m^2)","Area[j] (m^2)","Area[k] (m^2)","Absolute Total Pressure (Pa)","Absolute Pressure (Pa)","X (m)","Y (m)","Z (m)"
9.5719593708425386,9.5719593708425386,-0,-0,44475.139648744764,0.086288699786951584,44475.139648661047,0.00094028478535512544,101379.03335927198,101324.78602312286,0.57183820009231567,101379.03335927198,101324.78602312286,-4.7397065142357309e-05,11.334635688983193,1,-1,0,0,4.4628247647214661,-4,1.9790919327083334,5.0000000000000002e-05,1.18415,4.1816134583333221e-06,-4.1816134583333221e-06,0,0,202704.033359272,202649.78602312284,-4,1.9790919327083334,5.0000000000000002e-05
9.5719593708425386,9.5719593708425386,-0,-0,44475.097712583971,0.21955187225113795,44475.097712041985,0.0025441654608351258,101379.03420101049,101324.78686486137,0.55133253335952759,101379.03420101049,101324.78686486137,-4.7397065142357553e-05,11.334635688983193,1,-1,0,0,4.4444389432751636,-4,1.9372757981250002,5.0000000000000002e-05,1.18415,4.1816134583333441e-06,-4.1816134583333441e-06,0,0,202704.03420101048,202649.78686486138,-4,1.9372757981250002,5.0000000000000002e-05
18.507454148594007,18.507454148594007,-0,-0,59584.880535051489,0.049737449954592325,59584.880535030723,0.000496640723855078,101527.58702118091,101324.7860231766,0.69356191158294678,101527.58702118091,101324.7860231766,-9.2482056546315522e-05,21.915601830057593,1,-1,0,0,4.4628247669776169,-4,1.9790919327083334,0.00015045801909273181,1.18415,4.2199186343801396e-06,-4.2199186343801396e-06,0,0,202852.58702118089,202649.7860231766,-4,1.9790919327083334,0.00015045801909273181
9.5719593708425386,9.5719593708425386,-0,-0,44475.059204343983,0.3846592492888592,44475.059202680328,0.0044600427439333212,101379.03592283213,101324.788586683,0.52635031938552856,101379.03592283213,101324.788586683,-4.7397065142357553e-05,11.334635688983193,1,-1,0,0,4.4263718030248533,-4,1.8954596635416665,5.0000000000000002e-05,1.18415,4.1816134583333441e-06,-4.1816134583333441e-06,0,0,202704.03592283215,202649.78858668299,-4,1.8954596635416665,5.0000000000000002e-05
18.507454148594007,18.507454148594007,-0,-0,59584.901815581179,0.12627990169979708,59584.901815447352,0.0013469014413892775,101527.58786291408,101324.78686490977,0.62044727802276611,101527.58786291408,101324.78686490977,-9.2482056546316024e-05,21.915601830057597,1,-1,0,0,4.4444389455406483,-4,1.9372757981250002,0.00015045801909273181,1.18415,4.2199186343801616e-06,-4.2199186343801616e-06,0,0,202852.58786291408,202649.78686490975,-4,1.9372757981250002,0.00015045801909273181
21.585321626382353,21.585321626382353,-0,-0,24274.454344991798,0.0096248842143353344,24274.454344989885,0.00043034734304847648,101600.64922468587,101324.78602327673,0.39527124166488647,101600.64922468587,101324.78602327673,-0.00010982936083349092,25.560258603880666,1,-1,0,0,4.4628247715727776,-4,1.9790919327083334,0.00025229429109344429,1.18415,4.2968798765133059e-06,-4.2968798765133059e-06,0,0,202925.64922468585,202649.78602327674,-4,1.9790919327083334,0.00025229429109344429
9.5719593708425386,9.5719593708425386,-0,-0,44475.058515963749,0.53226694210664249,44475.058512778291,0.0062447029447175494,101379.03847411883,101324.7911379697,0.57879090309143066,101379.03847411883,101324.7911379697,-4.7397065142357309e-05,11.334635688983193,1,-1,0,0,4.4086272619659175,-4,1.8536435289583333,5.0000000000000002e-05,1.18415,4.1816134583333221e-06,-4.1816134583333221e-06,0,0,202704.03847411883,202649.7911379697,-4,1.8536435289583333,5.0000000000000002e-05
18.507454148594007,18.507454148594007,-0,-0,59584.920356281036,0.2222817114275786,59584.920355866379,0.0023202783676344136,101527.58958473679,101324.78858673248,0.65687692165374756,101527.58958473679,101324.78858673248,-9.2482056546316037e-05,21.915601830057597,1,-1,0,0,4.4263718052995848,-4,1.8954596635416665,0.00015045801909273181,1.18415,4.2199186343801624e-06,-4.2199186343801624e-06,0,0,202852.58958473679,202649.78858673247,-4,1.8954596635416665,0.00015045801909273181
21.585321626382353,21.585321626382353,-0,-0,24274.457652732883,0.024407533002600863,24274.457652720586,0.0011633533562854428,101600.65006640326,101324.78686499412,0.41007384657859802,101600.65006640326,101324.78686499412,-0.0001098293608334915,25.560258603880666,1,-1,0,0,4.4444389501548187,-4,1.9372757981249999,0.00025229429109344429,1.18415,4.2968798765133288e-06,-4.2968798765133288e-06,0,0,202925.65006640326,202649.78686499412,-4,1.9372757981249999,0.00025229429109344429
23.493872135157144,23.493872135157144,-0,-0,15400.85941801449,0.0049518923440132132,15400.859418013688,0.0003972051457674126,101651.58894106129,101324.78602339055,0.25689174234867096,101651.58894106129,101324.78602339055,-0.00012277647040073104,27.820268688846333,1,-1,0,0,4.4628247786757074,-4,1.9790919327083334,0.00035644167514031549,1.18415,4.4132021790988105e-06,-4.4132021790988105e-06,0,0,202976.58894106129,202649.78602339054,-4,1.9790919327083334,0.00035644167514031549
