X,Y,Z,Velocity_X,Velocity_Y,Velocity_Z
-3.5000000000000027,-2.0,0.0,0.0,0.0,0.0
-3.5000000000000027,-2.0,1e-09,5.346827467299331e-05,0.0,0.0
-3.5000000000000027,-2.0,1.0311766997019382e-09,5.5135239016053965e-05,0.0,0.0
-3.5000000000000027,-2.0,1.0633253860081813e-09,5.685417380585207e-05,0.0,0.0
-3.5000000000000027,-2.0,1.096476362253206e-09,5.8626699309398926e-05,0.0,0.0
-3.5000000000000027,-2.0,1.1306608765294478e-09,6.0454486308283886e-05,0.0,0.0
-3.5000000000000027,-2.0,1.1659111511417366e-09,6.233925767355219e-05,0.0,0.0
-3.5000000000000027,-2.0,1.2022604129800237e-09,6.428278998968228e-05,0.0,0.0
-3.5000000000000027,-2.0,1.2397429248390302e-09,6.628691522919337e-05,0.0,0.0
-3.5000000000000027,-2.0,1.2783940177143445e-09,6.835352247946204e-05,0.0,0.0
-3.5000000000000027,-2.0,1.318250124105379e-09,7.048455972337392e-05,0.0,0.0
-3.5000000000000027,-2.0,1.3593488123566553e-09,7.26820356754929e-05,0.0,0.0
-3.5000000000000027,-2.0,1.401728822069685e-09,7.49480216754733e-05,0.0,0.0
-3.5000000000000027,-2.0,1.4454301006189032e-09,7.728465364050387e-05,0.0,0.0
-3.5000000000000027,-2.0,1.4904938408060412e-09,7.969413407862217e-05,0.0,0.0
-3.5000000000000027,-2.0,1.5369625196884396e-09,8.217873416479737e-05,0.0,0.0
-3.5000000000000027,-2.0,1.5848799386179005e-09,8.474079588173867e-05,0.0,0.0
-3.5000000000000027,-2.0,1.634291264527817e-09,8.738273422744688e-05,0.0,0.0
-3.5000000000000027,-2.0,1.6852430725075018e-09,9.010703949159027e-05,0.0,0.0
-3.5000000000000027,-2.0,1.73778338970384e-09,9.291627960285027e-05,0.0,0.0
-3.5000000000000027,-2.0,1.791961740591653e-09,9.581310254944967e-05,0.0,0.0
-3.5000000000000027,-2.0,1.8478291936554413e-09,9.880023887514487e-05,0.0,0.0
-3.5000000000000027,-2.0,1.9054384095265116e-09,0.00010188050425303502,0.0,0.0
