X,Y,Z,Velocity_X,Velocity_Y,Velocity_Z
-3.5000000000000027,-2.0,0.0,0.0,0.0,0.0
-3.5000000000000027,-2.0,1e-09,0.00020003231713366134,0.0,0.0
-3.5000000000000027,-2.0,1.0303391519046943e-09,0.00020610112798902748,0.0,0.0
-3.5000000000000027,-2.0,1.0615987679476892e-09,0.0002123540614188163,0.0,0.0
-3.5000000000000027,-2.0,1.0938067742302904e-09,0.00021879670354578058,0.0,0.0
-3.5000000000000027,-2.0,1.126991944108047e-09,0.00022543480997090236,0.0,0.0
-3.5000000000000027,-2.0,1.1611839238957126e-09,0.00023227431091521646,0.0,0.0
-3.5000000000000027,-2.0,1.1964132593520736e-09,0.00023932131651763138,0.0,0.0
-3.5000000000000027,-2.0,1.2327114229683466e-09,0.0002465821222934912,0.0,0.0
-3.5000000000000027,-2.0,1.2701108420844404e-09,0.0002540632147587364,0.0,0.0
-3.5000000000000027,-2.0,1.3086449278582395e-09,0.00026177127722469676,0.0,0.0
-3.5000000000000027,-2.0,1.3483481051138386e-09,0.00026971319576870267,0.0,0.0
-3.5000000000000027,-2.0,1.3892558430952998e-09,0.00027789606538583105,0.0,0.0
-3.5000000000000027,-2.0,1.4314046871534524e-09,0.00028632719632728864,0.0,0.0
-3.5000000000000027,-2.0,1.4748322913940984e-09,0.00029501412063110874,0.0,0.0
-3.5000000000000027,-2.0,1.5195774523166523e-09,0.00030396459885096577,0.0,0.0
-3.5000000000000027,-2.0,1.5656801434734357e-09,0.0003131866269891547,0.0,0.0
-3.5000000000000027,-2.0,1.6131815511804466e-09,0.0003226884436398988,0.0,0.0
-3.5000000000000027,-2.0,1.6621241113115606e-09,0.0003324785373493791,0.0,0.0
-3.5000000000000027,-2.0,1.712551547209097e-09,0.0003425656541990725,0.0,0.0
-3.5000000000000027,-2.0,1.7645089087445006e-09,0.0003529588056191506,0.0,0.0
-3.5000000000000027,-2.0,1.8180426125640863e-09,0.0003636672764389295,0.0,0.0
-3.5000000000000027,-2.0,1.8732004835558755e-09,0.00037470063318157667,0.0,0.0
-3.5000000000000027,-2.0,1.930031797574432e-09,0.00038606873261045927,0.0,0.0
-3.5000000000000027,-2.0,1.9885873254619333e-09,0.0003977817305347808,0.0,0.0
-3.5000000000000027,-2.0,2.0489193784048725e-09,0.0004098500908823877,0.0,0.0
-3.5000000000000027,-2.0,2.1110818546667788e-09,0.0004222845950478231,0.0,0.0
-3.5000000000000027,-2.0,2.175130287738758e-09,0.0004350963515239912,0.0,0.0
-3.5000000000000027,-2.0,2.2411218959509658e-09,0.000448296805826056,0.0,0.0
-3.5000000000000027,-2.0,2.309115633589168e-09,0.00046189775071640377,0.0,0.0
-3.5000000000000027,-2.0,2.3791722435621344e-09,0.0004759113367398254,0.0,0.0
-3.5000000000000027,-2.0,2.4513543116669983e-09,0.0004903500830783412,0.0,0.0
-3.5000000000000027,-2.0,2.5257263225009015e-09,0.0005052268887353364,0.0,0.0
-3.5000000000000027,-2.0,2.602354717068941e-09,0.0005205550440590139,0.0,0.0
-3.5000000000000027,-2.0,2.6813079521400046e-09,0.0005363482426154774,0.0,0.0
-3.5000000000000027,-2.0,2.7626565614032454e-09,0.0005526205934220043,0.0,0.0
-3.5000000000000027,-2.0,2.846473218480159e-09,0.0005693866335514969,0.0,0.0
-3.5000000000000027,-2.0,2.9328328018482844e-09,0.0005866613411193207,0.0,0.0
-3.5000000000000027,-2.0,3.02181246173463e-09,0.0006044601486641514,0.0,0.0
-3.5000000000000027,-2.0,3.1134916890386954e-09,0.0006227989569348073,0.0,0.0
-3.5000000000000027,-2.0,3.207952386346457e-09,0.0006416941490953402,0.0,0.0
-3.5000000000000027,-2.0,3.305278941098849e-09,0.0006611626053610973,0.0,0.0
-3.5000000000000027,-2.0,3.405558300980234e-09,0.000681221718078851,0.0,0.0
-3.5000000000000027,-2.0,3.5088800515939803e-09,0.0007018894072644251,0.0,0.0
