X,Y,Z,Velocity_X,Velocity_Y,Velocity_Z
-3.5000000000000027,-2.0,0.0,0.0,0.0,0.0
-3.5000000000000027,-2.0,1e-09,0.001421308781240975,0.0,0.0
-3.5000000000000027,-2.0,1.0303391519046943e-09,0.0014644300842585208,0.0,0.0
-3.5000000000000027,-2.0,1.0615987679476892e-09,0.0015088596510386507,0.0,0.0
-3.5000000000000027,-2.0,1.0938067742302904e-09,0.0015546371731943764,0.0,0.0
-3.5000000000000027,-2.0,1.126991944108047e-09,0.0016018035465486052,0.0,0.0
-3.5000000000000027,-2.0,1.1611839238957126e-09,0.0016504009076688281,0.0,0.0
-3.5000000000000027,-2.0,1.1964132593520736e-09,0.0017004726715102384,0.0,0.0
-3.5000000000000027,-2.0,1.2327114229683466e-09,0.0017520635702009688,0.0,0.0
-3.5000000000000027,-2.0,1.2701108420844404e-09,0.0018052196930039845,0.0,0.0
-3.5000000000000027,-2.0,1.3086449278582395e-09,0.0018599885274913782,0.0,0.0
-3.5000000000000027,-2.0,1.3483481051138386e-09,0.001916419001967928,0.0,0.0
-3.5000000000000027,-2.0,1.3892558430952998e-09,0.001974561529181684,0.0,0.0
-3.5000000000000027,-2.0,1.4314046871534524e-09,0.0020344680513606924,0.0,0.0
-3.5000000000000027,-2.0,1.4748322913940984e-09,0.0020961920866161806,0.0,0.0
-3.5000000000000027,-2.0,1.5195774523166523e-09,0.0021597887767534473,0.0,0.0
-3.5000000000000027,-2.0,1.5656801434734357e-09,0.0022253149365334237,0.0,0.0
-3.5000000000000027,-2.0,1.6131815511804466e-09,0.0022928291044287063,0.0,0.0
-3.5000000000000027,-2.0,1.6621241113115606e-09,0.0023623915949194728,0.0,0.0
-3.5000000000000027,-2.0,1.712551547209097e-09,0.0024340645523761076,0.0,0.0
-3.5000000000000027,-2.0,1.7645089087445006e-09,0.002507912006576489,0.0,0.0
-3.5000000000000027,-2.0,1.8180426125640863e-09,0.0025839999299076197,0.0,0.0
-3.5000000000000027,-2.0,1.8732004835558755e-09,0.0026623962963028065,0.0,0.0
-3.5000000000000027,-2.0,1.930031797574432e-09,0.0027431711419668445,0.0,0.0
-3.5000000000000027,-2.0,1.9885873254619333e-09,0.0028263966279435506,0.0,0.0
-3.5000000000000027,-2.0,2.0489193784048725e-09,0.0029121471045816453,0.0,0.0
-3.5000000000000027,-2.0,2.1110818546667788e-09,0.003000499177956377,0.0,0.0
-3.5000000000000027,-2.0,2.175130287738758e-09,0.003091531778306305,0.0,0.0
-3.5000000000000027,-2.0,2.2411218959509658e-09,0.0031853262305465303,0.0,0.0
-3.5000000000000027,-2.0,2.309115633589168e-09,0.0032819663269211016,0.0,0.0
-3.5000000000000027,-2.0,2.3791722435621344e-09,0.0033815384018596535,0.0,0.0
-3.5000000000000027,-2.0,2.4513543116669983e-09,0.0034841314091052303,0.0,0.0
-3.5000000000000027,-2.0,2.5257263225009015e-09,0.003589837001182006,0.0,0.0
-3.5000000000000027,-2.0,2.602354717068941e-09,0.003698749611273959,0.0,0.0
-3.5000000000000027,-2.0,2.6813079521400046e-09,0.0038109665375878447,0.0,0.0
-3.5000000000000027,-2.0,2.7626565614032454e-09,0.00392658803027543,0.0,0.0
-3.5000000000000027,-2.0,2.846473218480159e-09,0.00404571738099311,0.0,0.0
-3.5000000000000027,-2.0,2.9328328018482844e-09,0.004168461015178539,0.0,0.0
-3.5000000000000027,-2.0,3.02181246173463e-09,0.004294928587126838,0.0,0.0
-3.5000000000000027,-2.0,3.1134916890386954e-09,0.004425233077951492,0.0,0.0
-3.5000000000000027,-2.0,3.207952386346457e-09,0.004559490896517159,0.0,0.0
-3.5000000000000027,-2.0,3.305278941098849e-09,0.004697821983434667,0.0,0.0
-3.5000000000000027,-2.0,3.405558300980234e-09,0.004840349918211302,0.0,0.0
-3.5000000000000027,-2.0,3.5088800515939803e-09,0.004987202029651809,0.0,0.0
-3.5000000000000027,-2.0,3.615336496494642e-09,0.005138509509608816,0.0,0.0
-3.5000000000000027,-2.0,3.7250227396483786e-09,0.005294407530184554,0.0,0.0
-3.5000000000000027,-2.0,3.838036770395027e-09,0.005455035364488203,0.0,0.0
-3.5000000000000027,-2.0,3.954479550987845e-09,0.005620536511056892,0.0,0.0
-3.5000000000000027,-2.0,4.074455106789272e-09,0.005791058822051727,0.0,0.0
-3.5000000000000027,-2.0,4.198070619203027e-09,0.005966754635342999,0.0,0.0
-3.5000000000000027,-2.0,4.325436521425661e-09,0.006147780910602709,0.0,0.0
-3.5000000000000027,-2.0,4.456666597103307e-09,0.006334299369526265,0.0,0.0
-3.5000000000000027,-2.0,4.59187808198142e-09,0.006526476640308159,0.0,0.0
-3.5000000000000027,-2.0,4.731191768638492e-09,0.006724484406500908,0.0,0.0
-3.5000000000000027,-2.0,4.8747321143974545e-09,0.006928499560390488,0.0,0.0
-3.5000000000000027,-2.0,5.022627352510871e-09,0.007138704361024812,0.0,0.0
-3.5000000000000027,-2.0,5.1750096067193715e-09,0.007355286597036648,0.0,0.0
-3.5000000000000027,-2.0,5.332015009285905e-09,0.007578439754406736,0.0,0.0
-3.5000000000000027,-2.0,5.4937838226107405e-09,0.007808363189316258,0.0,0.0
-3.5000000000000027,-2.0,5.6604605645364795e-09,0.008045262306243946,0.0,0.0
-3.5000000000000027,-2.0,5.832194137454508e-09,0.008289348741466225,0.0,0.0
-3.5000000000000027,-2.0,6.0091379613284084e-09,0.008540840552124557,0.0,0.0
-3.5000000000000027,-2.0,6.191450110753416e-09,0.008799962411029238,0.0,0.0
-3.5000000000000027,-2.0,6.379293456173927e-09,0.00906694580737309,0.0,0.0
-3.5000000000000027,-2.0,6.57283580938541e-09,0.009342029253534613,0.0,0.0
-3.5000000000000027,-2.0,6.772250073450969e-09,0.0096254584981557,0.0,0.0
-3.5000000000000027,-2.0,6.9777143971660036e-09,0.009917486745683617,0.0,0.0
