X,Y,Z,Velocity_X,Velocity_Y,Velocity_Z
-3.5000000000000027,-2.0,0.0,0.0,0.0,0.0
-3.5000000000000027,-2.0,1e-09,0.0012843805540566067,0.0,0.0
-3.5000000000000027,-2.0,1.031394448759029e-09,0.0013247029735480298,0.0,0.0
-3.5000000000000027,-2.0,1.0637745089309414e-09,0.0013662912931720168,0.0,0.0
-3.5000000000000027,-2.0,1.0971711232427307e-09,0.0014091852551654078,0.0,0.0
-3.5000000000000027,-2.0,1.1316162058512609e-09,0.001453425849450677,0.0,0.0
-3.5000000000000027,-2.0,1.167142672840745e-09,0.0014990553528063048,0.0,0.0
-3.5000000000000027,-2.0,1.20378447367772e-09,0.0015461173692669307,0.0,0.0
-3.5000000000000027,-2.0,1.24157662365351e-09,0.0015946568717918259,0.0,0.0
-3.5000000000000027,-2.0,1.2805552373452032e-09,0.0016447202452415214,0.0,0.0
-3.5000000000000027,-2.0,1.3207575631271435e-09,0.001696355330703694,0.0,0.0
-3.5000000000000027,-2.0,1.3622220187658386e-09,0.0017496114712105767,0.0,0.0
-3.5000000000000027,-2.0,1.404988228132404e-09,0.0018045395588917068,0.0,0.0
-3.5000000000000027,-2.0,1.4490970590675456e-09,0.0018611920836069731,0.0,0.0
-3.5000000000000027,-2.0,1.4945906624352952e-09,0.001919623183106475,0.0,0.0
-3.5000000000000027,-2.0,1.5415125124028433e-09,0.001979888694765155,0.0,0.0
-3.5000000000000027,-2.0,1.5899074479848765e-09,0.0020420462089415408,0.0,0.0
-3.5000000000000027,-2.0,1.6398217158922364e-09,0.002106155124011726,0.0,0.0
-3.5000000000000027,-2.0,1.6913030147257582e-09,0.0021722767031310784,0.0,0.0
-3.5000000000000027,-2.0,1.7444005405575504e-09,0.00224047413277795,0.0,0.0
-3.5000000000000027,-2.0,1.7991650339433068e-09,0.0023108125831353774,0.0,0.0
-3.5000000000000027,-2.0,1.8556488284104768e-09,0.002383359270368341,0.0,0.0
-3.5000000000000027,-2.0,1.9139059004687616e-09,0.0024581835208562766,0.0,0.0
-3.5000000000000027,-2.0,1.9739919211906318e-09,0.002535356837442089,0.0,0.0
-3.5000000000000027,-2.0,2.0359643094111798e-09,0.0026149529677610074,0.0,0.0
-3.5000000000000027,-2.0,2.099882286598201e-09,0.002697047974714651,0.0,0.0
-3.5000000000000027,-2.0,2.165806933444801e-09,0.002781720309157473,0.0,0.0
-3.5000000000000027,-2.0,2.2338012482387834e-09,0.002869050884865268,0.0,0.0
-3.5000000000000027,-2.0,2.303930207064462e-09,0.0029591231558572053,0.0,0.0
-3.5000000000000027,-2.0,2.3762608258945264e-09,0.003052023196145421,0.0,0.0
-3.5000000000000027,-2.0,2.45086222463116e-09,0.0031478397819881764,0.0,0.0
-3.5000000000000027,-2.0,2.527805693157783e-09,0.0032466644767254376,0.0,0.0
-3.5000000000000027,-2.0,2.6071647594644068e-09,0.003348591718277754,0.0,0.0
-3.5000000000000027,-2.0,2.689015259911747e-09,0.0034537189093921195,0.0,0.0
-3.5000000000000027,-2.0,2.7734354117012937e-09,0.00356214651072112,0.0,0.0
-3.5000000000000027,-2.0,2.8605058876204265e-09,0.0036739781368241085,0.0,0.0
-3.5000000000000027,-2.0,2.950309893134227e-09,0.0037893206551824258,0.0,0.0
-3.5000000000000027,-2.0,3.042933245897486e-09,0.00390828428832308,0.0,0.0
-3.5000000000000027,-2.0,3.138464457762948e-09,0.004030982719148542,0.0,0.0
-3.5000000000000027,-2.0,3.2369948193642203e-09,0.004157533199573382,0.0,0.0
-3.5000000000000027,-2.0,3.338618487353993e-09,0.004288056662571351,0.0,0.0
-3.5000000000000027,-2.0,3.443432574381175e-09,0.00442267783774026,0.0,0.0
-3.5000000000000027,-2.0,3.551537241892756e-09,0.00456152537049489,0.0,0.0
-3.5000000000000027,-2.0,3.6630357958491267e-09,0.004704731945001884,0.0,0.0
-3.5000000000000027,-2.0,3.778034785444401e-09,0.004852434410974212,0.0,0.0
-3.5000000000000027,-2.0,3.896644104925865e-09,0.0050047739144460915,0.0,0.0
-3.5000000000000027,-2.0,4.018977098610133e-09,0.005161896032653695,0.0,0.0
-3.5000000000000027,-2.0,4.14515066919616e-09,0.005323950913150277,0.0,0.0
-3.5000000000000027,-2.0,4.275285389478676e-09,0.0054910934172887355,0.0,0.0
-3.5000000000000027,-2.0,4.409505617568889e-09,0.005663483268208848,0.0,0.0
-3.5000000000000027,-2.0,4.547939615732306e-09,0.005841285203470249,0.0,0.0
-3.5000000000000027,-2.0,4.690719672957573e-09,0.0060246691324774716,0.0,0.0
-3.5000000000000027,-2.0,4.837982231373209e-09,0.006213810298847139,0.0,0.0
-3.5000000000000027,-2.0,4.989868016633128e-09,0.006408889447872597,0.0,0.0
-3.5000000000000027,-2.0,5.146522172395634e-09,0.006610092999246115,0.0,0.0
-3.5000000000000027,-2.0,5.308094399024115e-09,0.006817613225203363,0.0,0.0
-3.5000000000000027,-2.0,5.474739096642367e-09,0.007031648434260888,0.0,0.0
-3.5000000000000027,-2.0,5.646615512680959e-09,0.007252403160721798,0.0,0.0
-3.5000000000000027,-2.0,5.823887894055736e-09,0.00748008836013087,0.0,0.0
-3.5000000000000027,-2.0,6.006725644123998e-09,0.0077149216108660075,0.0,0.0
-3.5000000000000027,-2.0,6.195303484567995e-09,0.007957127322058265,0.0,0.0
-3.5000000000000027,-2.0,6.389801622360899e-09,0.008206936948039693,0.0,0.0
-3.5000000000000027,-2.0,6.590405921974469e-09,0.00846458920952351,0.0,0.0
-3.5000000000000027,-2.0,6.79730808299307e-09,0.008730330321728088,0.0,0.0
-3.5000000000000027,-2.0,7.01070582330393e-09,0.009004414229662978,0.0,0.0
-3.5000000000000027,-2.0,7.230803068038272e-09,0.009287102850801206,0.0,0.0
-3.5000000000000027,-2.0,7.45781014444443e-09,0.009578666325370515,0.0,0.0
-3.5000000000000027,-2.0,7.691943982878725e-09,0.009879383274502157,0.0,0.0
-3.5000000000000027,-2.0,7.933428324106533e-09,0.010189541066484321,0.0,0.0
-3.5000000000000027,-2.0,8.182493933111125e-09,0.01050943609137409,0.0,0.0
-3.5000000000000027,-2.0,8.439378819615249e-09,0.01083937404423102,0.0,0.0
