"Velocity: Magnitude (m/s)","Velocity[i] (m/s)","Velocity[j] (m/s)","Velocity[k] (m/s)","Vorticity: Magnitude (/s)","Vorticity[i] (/s)","Vorticity[j] (/s)","Vorticity[k] (/s)","Total Pressure (Pa)","Static Pressure (Pa)","Q-Criterion (/s^2)","Relative Total Pressure (Pa)","Pressure (Pa)","Mass Flow Rate (kg/s)","Mass Flux (kg/m^2-s)","Normal: Magnitude","Normal[i]","Normal[j]","Normal[k]","Centroid: Magnitude (m)","Centroid[X] (m)","Centroid[Y] (m)","Centroid[Z] (m)","Density (kg/m^3)","Area: Magnitude (m^2)","Area[i] (m^2)","Area[j] (m^2)","Area[k] (m^2)","Absolute Total Pressure (Pa)","Absolute Pressure (Pa)","X (m)","Y (m)","Z (m)"
66.257579189101065,66.257579189101065,-0,-0,0.00056329475987144852,-1.5483820000732704e-08,-3.401711839172297e-08,-0.00056329475863149995,103923.51949191395,101324.27069130394,-3.3513562607046555e-07,103923.51949191395,101324.27069130394,-0.2993422322493744,78.458912396774039,1,-1,0,0,4.5637316698805908,-4,-1.9790919327083334,0.95438036262272041,1.18415,0.0038152737924223678,-0.0038152737924223678,0,0,205248.51949191396,202649.27069130394,-4,-1.9790919327083334,0.95438036262272041
66.257579189101065,66.257579189101065,-0,-0,0.0015287578941364486,-1.439575268556115e-08,-3.0318316485550846e-08,-0.0015287578937680324,103923.52285055448,101324.27404994448,-2.9963314777300769e-07,103923.52285055448,101324.27404994448,-0.29934223224937595,78.458912396774025,1,-1,0,0,4.5457539962651667,-4,-1.9372757981250002,0.95438036262272041,1.18415,0.0038152737924223882,-0.0038152737924223882,0,0,205248.52285055449,202649.27404994448,-4,-1.9372757981250002,0.95438036262272041
66.257579189101065,66.257579189101065,-0,-0,0.00056329607864242842,-8.0018251430808815e-09,-8.5418553049577459e-08,-0.0005632960721091339,103923.51949204852,101324.27069143852,-3.3513499646724299e-07,103923.51949204852,101324.27069143852,-0.27203049688401493,78.458912396774025,1,-1,0,0,4.5463193949178073,-4,-1.9790919327083334,0.86730338549703001,1.18415,0.0034671713967730187,-0.0034671713967730187,0,0,205248.51949204854,202649.27069143852,-4,-1.9790919327083334,0.86730338549703001
66.257579189101065,66.257579189101065,-0,-0,0.0026125783922992304,-1.3208622210316366e-08,-3.294463450572434e-08,-0.0026125783920581242,103923.5297435398,101324.28094292979,-2.892416214439789e-07,103923.5297435398,101324.28094292979,-0.29934223224937601,78.458912396774025,1,-1,0,0,4.5280911223906886,-4,-1.8954596635416665,0.95438036262272041,1.18415,0.0038152737924223887,-0.0038152737924223887,0,0,205248.52974353981,202649.28094292979,-4,-1.8954596635416665,0.95438036262272041
66.257579189101065,66.257579189101065,-0,-0,0.0015287596335038386,-1.0255702837269249e-09,-8.6850780189935118e-08,-0.0015287596310364429,103923.52285069304,101324.27405008304,-2.9963171860703381e-07,103923.52285069304,101324.27405008304,-0.27203049688401643,78.458912396774039,1,-1,0,0,4.5282725934395192,-4,-1.9372757981249999,0.86730338549703012,1.18415,0.0034671713967730374,-0.0034671713967730374,0,0,205248.52285069303,202649.27405008304,-4,-1.9372757981249999,0.86730338549703012
66.257579189101065,66.257579189101065,-0,-0,0.00056329942629413027,-1.2841884293247767e-08,-1.2187036470830588e-07,-0.00056329941296436351,103923.51949221693,101324.27069160693,-3.3513405893623649e-07,103923.51949221693,101324.27069160693,-0.24721066474621683,78.458912396774025,1,-1,0,0,4.5318890961070917,-4,-1.9790919327083334,0.78817123856630533,1.18415,0.0031508296150735493,-0.0031508296150735493,0,0,205248.51949221693,202649.27069160691,-4,-1.9790919327083334,0.78817123856630533
66.257579189101065,66.257579189101065,-0,-0,0.0036245408610875302,-1.635292936930011e-08,-3.3703780891524549e-08,-0.0036245408608939385,103923.53995255084,101324.29115194084,-2.9429313897825547e-07,103923.53995255084,101324.29115194084,-0.2993422322493744,78.458912396774039,1,-1,0,0,4.5107467462726145,-4,-1.8536435289583333,0.95438036262272041,1.18415,0.0038152737924223678,-0.0038152737924223678,0,0,205248.53995255084,202649.29115194082,-4,-1.8536435289583333,0.95438036262272041
66.257579189101065,66.257579189101065,-0,-0,0.0026125818047235834,-1.1546379523389049e-09,-8.8991026203609589e-08,-0.0026125818032077005,103923.52974368689,101324.28094307688,-2.8924064927781843e-07,103923.52974368689,101324.28094307688,-0.27203049688401643,78.458912396774039,1,-1,0,0,4.5105412644834653,-4,-1.8954596635416667,0.86730338549703012,1.18415,0.0034671713967730374,-0.0034671713967730374,0,0,205248.5297436869,202649.28094307688,-4,-1.8954596635416667,0.86730338549703012
66.257579189101065,66.257579189101065,-0,-0,0.0015287662063870873,-2.6617557093364368e-09,-1.2255444939316349e-07,-0.001528766201472445,103923.52285086975,101324.27405025974,-2.9963055243169705e-07,103923.52285086975,101324.27405025974,-0.24721066474621822,78.458912396774039,1,-1,0,0,4.5137846004549216,-4,-1.9372757981250002,0.78817123856630533,1.18415,0.0031508296150735667,-0.0031508296150735667,0,0,205248.52285086975,202649.27405025973,-4,-1.9372757981250002,0.78817123856630533
66.257579189101065,66.257579189101065,-0,-0,0.00056331187802881604,-1.0182807714402233e-08,-1.3143934615630521e-07,-0.00056331186260220054,103923.51949232117,101324.27069171116,-3.3512870156440803e-07,103923.51949232117,101324.27069171116,-0.22465537669603497,78.458912396774025,1,-1,0,0,4.5199371557729657,-4,-1.9790919327083334,0.71625904114768357,1.18415,0.0028633506358070808,-0.0028633506358070808,0,0,205248.51949232118,202649.27069171116,-4,-1.9790919327083334,0.71625904114768357
66.257579189101065,66.257579189101065,-0,-0,0.004638491527910342,-1.7047112492150944e-08,-3.4248872920596578e-08,-0.0046384915277525767,103923.55350721737,101324.30470660736,-2.9877417995855589e-07,103923.55350721737,101324.30470660736,-0.29934223224937595,78.458912396774025,1,-1,0,0,4.4937245558186563,-4,-1.8118273943750001,0.95438036262272041,1.18415,0.0038152737924223882,-0.0038152737924223882,0,0,205248.55350721738,202649.30470660736,-4,-1.8118273943750001,0.95438036262272041
66.257579189101065,66.257579189101065,-0,-0,0.0036245453897888972,-1.2639241905106072e-09,-9.2530147371271137e-08,-0.0036245453886075869,103923.53995270995,101324.29115209995,-2.9429159640140033e-07,103923.53995270995,101324.29115209995,-0.27203049688401498,78.458912396774025,1,-1,0,0,4.4931291429185203,-4,-1.8536435289583333,0.86730338549703001,1.18415,0.0034671713967730196,-0.0034671713967730196,0,0,205248.53995270995,202649.29115209996,-4,-1.8536435289583333,0.86730338549703001
66.257579189101065,66.257579189101065,-0,-0,0.0026125950119152181,-1.731494447896185e-09,-1.2384834494018102e-07,-0.0026125950089791695,103923.52974387872,101324.28094326872,-2.8923862662822957e-07,103923.52974387872,101324.28094326872,-0.24721066474621822,78.458912396774039,1,-1,0,0,4.4959961340526791,-4,-1.8954596635416665,0.78817123856630533,1.18415,0.0031508296150735667,-0.0031508296150735667,0,0,205248.52974387872,202649.28094326874,-4,-1.8954596635416665,0.78817123856630533
66.257579189101065,66.257579189101065,-0,-0,0.0015287752918259243,-4.2921872271987406e-10,-1.3538607844344984e-07,-0.0015287752858310687,103923.52285098475,101324.27405037475,-2.9962677316048742e-07,103923.52285098475,101324.27405037475,-0.22465537669603616,78.458912396774025,1,-1,0,0,4.5017845941389352,-4,-1.9372757981250002,0.71625904114768357,1.18415,0.002863350635807096,-0.002863350635807096,0,0,205248.52285098477,202649.27405037475,-4,-1.9372757981250002,0.71625904114768357
66.257579189101065,66.257579189101065,-0,-0,0.00056331658569405436,-2.474137625012478e-09,-1.2414155096338127e-07,-0.00056331657200970123,103923.51949227249,101324.27069166249,-3.3512564306272102e-07,103923.51949227249,101324.27069166249,-0.20415801768207628,78.458912396774025,1,-1,0,0,4.5100428121842429,-4,-1.9790919327083334,0.65090805005280528,1.18415,0.0026021010417481977,-0.0026021010417481977,0,0,205248.51949227249,202649.2706916625,-4,-1.9790919327083334,0.65090805005280528
66.257579189101065,66.257579189101065,-0,-0,0.0056255895344160317,-1.8129873381087766e-08,-3.5374732888990676e-08,-0.0056255895342755963,103923.57033203161,101324.32153142161,-2.9649929855269009e-07,103923.57033203161,101324.32153142161,-0.2993422322493744,78.458912396774039,1,-1,0,0,4.4770282259942427,-4,-1.7700112597916666,0.95438036262272041,1.18415,0.0038152737924223678,-0.0038152737924223678,0,0,205248.57033203161,202649.32153142162,-4,-1.7700112597916666,0.95438036262272041
66.257579189101065,66.257579189101065,-0,-0,0.0046384969731666946,-1.446627476583039e-09,-9.6440748727193279e-08,-0.0046384969721639004,103923.55350739176,101324.30470678175,-2.9877354049910627e-07,103923.55350739176,101324.30470678175,-0.27203049688401643,78.458912396774039,1,-1,0,0,4.4760399539662634,-4,-1.8118273943749998,0.86730338549703012,1.18415,0.0034671713967730374,-0.0034671713967730374,0,0,205248.55350739177,202649.30470678175,-4,-1.8118273943749998,0.86730338549703012
